Condition,Time,SleepFactor,ATP,ROS,SeverityScore,BrainState,ConnectivityStatus
Healthy,0.20968743687140987,0.8455652370418563,100.09652172684886,10.057913036109303,0.08496420728516631,Healthy,Stable
Healthy,0.22942894220569388,0.8323159527499268,100.10480252953131,10.062881517718777,0.08366728274958564,Healthy,Stable
Healthy,0.24917044753997789,0.8192742727216732,100.11295357954897,10.067772147729372,0.08238960503452224,Healthy,Stable
Healthy,0.2891411762566337,0.7934911015530668,100.12906806152935,10.0774408369176,0.07986052187770128,Healthy,Stable
Healthy,0.31656936366101207,0.7762695142808227,100.13983155357451,10.083898932144692,0.07816892843408674,Healthy,Stable
Healthy,0.34399755106539043,0.7594216997326095,100.15036143766714,10.090216862600272,0.07651225148334352,Healthy,Stable
Healthy,0.3714257384697688,0.7429395439414647,100.1606627850366,10.096397671021952,0.07488981075593802,Healthy,Stable
Healthy,0.39885392587414714,0.7268151088764778,100.17074055695223,10.102444334171322,0.07330093735789678,Healthy,Stable
Healthy,0.4262821132785255,0.7110406306746562,100.18059960582836,10.108359763497006,0.0717449738732156,Healthy,Stable
Healthy,0.45371030068290386,0.6956085149285302,100.19024467816969,10.114146806901804,0.07022127416414076,Healthy,Stable
Healthy,0.4811384880872822,0.680511331537901,100.19968041778883,10.11980825067329,0.06872920311581458,Healthy,Stable
Healthy,0.5243825008604572,0.657371472337449,100.2141428297891,10.128485697873458,0.06643950013191847,Healthy,Stable
Healthy,0.5676265136336323,0.6350184534235432,100.22811346661028,10.136868079966172,0.06422447822329848,Healthy,Stable
Healthy,0.6108705264068073,0.6134255178990718,100.24160905131308,10.144965430787849,0.06208181145878861,Healthy,Stable
Healthy,0.6541145391799823,0.5925668195130397,100.25464573780434,10.15278744268261,0.06000923867245538,Healthy,Stable
Healthy,0.6973585519531573,0.5724173921258727,100.26723912992132,10.160343477952798,0.058004562279976926,Healthy,Stable
Healthy,0.7935795626178569,0.5300077484626284,100.29374515721085,10.176247094326515,0.05377693097220613,Healthy,Stable
Healthy,0.8747053040509882,0.49670239544425154,100.31456100284734,10.188736601708406,0.05044900586740785,Healthy,Stable
Healthy,0.9319570051752357,0.47446587039974536,100.32845883100016,10.197075298600096,0.048223248552355005,Healthy,Stable
Healthy,0.9892087062994832,0.45322483504805283,100.34173447809496,10.20504068685698,0.04609425884469955,Healthy,Stable
Healthy,1.0464604074237307,0.43293472498961,100.3544157968815,10.212649478128897,0.044057957570875654,Healthy,Stable
Healthy,1.1037121085479782,0.41355296973859645,100.36652939391337,10.219917636348027,0.0421104258014913,Healthy,Stable
Healthy,1.1609638096722257,0.39503890319120344,100.37810068550549,10.2268604113033,0.04024789961536071,Healthy,Stable
Healthy,1.2182155107964732,0.3773536797483566,100.38915395015727,10.233492370094366,0.03846676508947499,Healthy,Stable
Healthy,1.2754672119207207,0.36046019354994346,100.39971237903129,10.23982742741877,0.03676355329057969,Healthy,Stable
Healthy,1.3327189130449681,0.3443230002065111,100.40979812487093,10.245878874922557,0.035134935233895354,Healthy,Stable
Healthy,1.3899706141692156,0.32890824188899165,100.41943234881937,10.251659409291626,0.0335777169207877,Healthy,Stable
Healthy,1.4472223152934631,0.314183576277057,100.42863526482684,10.2571811588961,0.03208883452937143,Healthy,Stable
Healthy,1.5044740164177106,0.3001181089720291,100.43742618189248,10.262455709135487,0.0306653497398186,Healthy,Stable
Healthy,1.561725717541958,0.28668232879649386,100.44582354450218,10.267494126701314,0.029304445155382136,Healthy,Stable
Healthy,1.6189774186662056,0.27384804578796224,100.45384497138251,10.272306982829512,0.028003419817163675,Healthy,Stable
Healthy,1.676229119790453,0.2615883319547382,100.46150729252828,10.276904375516972,0.026759684835524822,Healthy,Stable
Healthy,1.7334808209147006,0.24987746478138204,100.46882658451163,10.28129595070698,0.025570759151533663,Healthy,Stable
Healthy,1.790732522038948,0.23869087331093797,100.47581820418067,10.285490922508396,0.02443426542430587,Healthy,Stable
Healthy,1.8479842231631955,0.2280050866113009,100.48249682086794,10.289498092520759,0.023347926036853695,Healthy,Stable
Healthy,1.905235924287443,0.21779768451205883,100.48887644717996,10.293325868307974,0.022309559219959495,Healthy,Stable
Healthy,1.9624876254116905,0.2080472505465946,100.49497046840838,10.296982281045024,0.021317075297533024,Healthy,Stable
Healthy,2.019739326535938,0.19873332701944385,100.50079167061286,10.300475002367705,0.0203684730545234,Healthy,Stable
Healthy,2.0769910276601853,0.1898363720930386,100.50635226744186,10.303811360465106,0.019461836225006184,Healthy,Stable
Healthy,2.1342427287844328,0.18133771878942817,100.51166392575661,10.30699835545396,0.018595330097460023,Healthy,Stable
Healthy,2.1914944299086803,0.17321953582086347,100.51673779011196,10.310042674067173,0.01776719823542555,Healthy,Stable
Healthy,2.2487461310329278,0.16546479017433638,100.52158450614104,10.31295070368462,0.016975759312261952,Healthy,Stable
Healthy,2.3059978321571752,0.1580572113746537,100.52621424289083,10.315728545734501,0.01621940405810133,Healthy,Stable
Healthy,2.3632495332814227,0.15098125734864978,100.53063671415708,10.318382028494254,0.015496592316383761,Healthy,Stable
Healthy,2.42050123440567,0.14422208181633955,100.53486119886477,10.32091671931887,0.014805850207211911,Healthy,Stable
Healthy,2.4777529355299177,0.13776550314074895,100.53889656053703,10.323337936322217,0.014145767394941205,Healthy,Stable
Healthy,2.535004636654165,0.1315979745724413,100.54275126589222,10.325650759535332,0.013514994457469221,Healthy,Stable
Healthy,2.5922563377784127,0.12570655582680365,100.54643340260824,10.327860041564946,0.012912240354541709,Healthy,Stable
Healthy,2.64950803890266,0.1200788859339655,100.54995069629126,10.32997041777476,0.012336269992253367,Healthy,Stable
Healthy,2.7067597400269077,0.11470315730392747,100.55331052668504,10.331986316011024,0.011785901880902581,Healthy,Stable
Healthy,2.764011441151155,0.10956809095254508,100.55651994315465,10.333911965892792,0.011260005883403824,Healthy,Stable
Healthy,2.8212631422754026,0.10466291283664668,100.5595856794771,10.335751407686255,0.010757501051485437,Healthy,Stable
Healthy,2.87851484339965,0.09997733124871061,100.56251416796955,10.33750850078173,0.010277353546896554,Healthy,Stable
Healthy,2.9357665445238976,0.09550151522357349,100.56531155298526,10.339186931791158,0.00981857464485242,Healthy,Stable
Healthy,2.993018245648145,0.09122607391178336,100.56798370380514,10.34079022228308,0.009380218816980715,Healthy,Stable
Healthy,3.0502699467723926,0.08714203687633737,100.5705362269523,10.342321736171371,0.008961381891079758,Healthy,Stable
Healthy,3.10752164789664,0.08324083527151163,100.57297447795531,10.343784686773182,0.0085611992850465,Healthy,Stable
Healthy,3.1647733490208876,0.07951428386430578,100.57530357258482,10.345182143550884,0.008178844312377268,Healthy,Stable
Healthy,3.222025050145135,0.07595456386076105,100.57752839758703,10.346517038552212,0.007813526556693753,Healthy,Stable
Healthy,3.2792767512693826,0.07255420650110518,100.57965362093682,10.347792172562084,0.007464490312803249,Healthy,Stable
Healthy,3.33652845239363,0.06930607738930884,100.58168370163169,10.349010220979007,0.007131013091862606,Healthy,Stable
Healthy,3.3937801535178775,0.06620336152418371,100.5836228990474,10.35017373942843,0.006812404188276482,Healthy,Stable
Healthy,3.451031854642125,0.06323954900061708,100.58547528187462,10.351285169124766,0.006508003306021924,Healthy,Stable
Healthy,3.5082835557663725,0.06040842135093862,100.58724473665568,10.352346841993395,0.00621717924215396,Healthy,Stable
Healthy,3.56553525689062,0.05770403849775902,100.58893497593891,10.353360985563336,0.0059393286253110215,Healthy,Stable
Healthy,3.6227869580148675,0.05512072629090699,100.59054954606819,10.354329727640906,0.00567387470710368,Healthy,Stable
Healthy,3.680038659139115,0.05265306460231705,100.59209183462356,10.355255100774126,0.005420266204334607,Healthy,Stable
Healthy,3.7372903602633625,0.050295875953889804,100.59356507752884,10.356139046517287,0.005177976190061716,Healthy,Stable
Healthy,3.79454206138761,0.0480442146544637,100.59497236584097,10.356983419504571,0.004946501031580051,Healthy,Stable
Healthy,3.8517937625118575,0.04589335642310584,100.59631665223557,10.357789991341331,0.004725359373461137,Healthy,Stable
Healthy,3.909045463636105,0.04383878847695035,100.59760075720192,10.35856045432114,0.004514091163850914,Healthy,Stable
Healthy,3.9662971647603524,0.041876200062787555,100.59882737496078,10.35929642497645,0.004312256722288686,Healthy,Stable
Healthy,4.0235488658845995,0.04000147341253803,100.59999907911718,10.359999447470292,0.004119435847369873,Healthy,Stable
Healthy,4.080800567008847,0.03821067510363478,100.60111832806025,10.36067099683613,0.003935226962634409,Healthy,Stable
Healthy,4.1380522681330945,0.036500047806186466,100.60218747012115,10.361312482072673,0.0037592462991205937,Healthy,Stable
Healthy,4.195303969257342,0.034866002399606064,100.60320874850026,10.361925249100143,0.003591127113080774,Healthy,Stable
Healthy,4.252555670381589,0.03330511044216482,100.60418430597366,10.362510583584182,0.003430518937410442,Healthy,Stable
Healthy,4.338681345999792,0.03108764025493595,100.60557022484068,10.363342134904393,0.003202326187394142,Healthy,Stable
Healthy,4.424807021617994,0.02901781072403456,100.6068638682975,10.36411832097848,0.002989299260469451,Healthy,Stable
Healthy,4.510932697236196,0.02708579162467006,100.60807138023459,10.364842828140741,0.002790431912808042,Healthy,Stable
Healthy,4.5970583728543986,0.025282407118306163,100.60919849555107,10.365519097330628,0.0026047844305496465,Healthy,Stable
Healthy,4.683184048472601,0.023599092591244146,100.61025056713048,10.366150340278278,0.002431479300727491,Healthy,Stable
Healthy,4.769309724090803,0.022027853892158743,100.6112325913174,10.366739554790435,0.002269697114024755,Healthy,Stable
Healthy,4.855435399709005,0.02056122907293651,100.61214923182942,10.367289539097643,0.002118672712056616,Healthy,Stable
Healthy,4.941561075327208,0.01919225286399266,100.61300484196,10.367802905175997,0.001977691604705871,Healthy,Stable
Healthy,5.02768675094541,0.017914423709850497,100.61380348518134,10.368282091108801,0.0018460866410912925,Healthy,Stable
Healthy,5.113812426563612,0.01672167298630577,100.61454895438355,10.368729372630131,0.001723234896488303,Healthy,Stable
Healthy,5.1999381021818145,0.015608336161361057,100.61524478989914,10.369146873939485,0.0016085547518463268,Healthy,Stable
Healthy,5.286063777800017,0.014569125838497291,100.61589429635093,10.369536577810559,0.0015015031605647784,Healthy,Stable
Healthy,5.372189453418219,0.013599106632820991,100.61650055835447,10.369900335012687,0.0014015730982988779,Healthy,Stable
Healthy,5.458315129036421,0.012693671754948925,100.61706645515315,10.37023987309189,0.0013082911836610183,Healthy,Stable
Healthy,5.544440804654624,0.01184852114889221,100.61759467428193,10.370556804569162,0.0012212154546379058,Healthy,Stable
Healthy,5.630566480272826,0.011059641065481516,100.61808772433406,10.37085263460044,0.001139933289091371,Healthy,Stable
Healthy,5.716692155891028,0.010323284990053468,100.61854794688121,10.371128768128726,0.0010640594614668515,Healthy,Stable
Healthy,5.8028178315092305,0.009635955847859522,100.61897752759508,10.371386516557049,0.000993234328258016,Healthy,Stable
Healthy,5.888943507127433,0.008994389400466771,100.6193785066247,10.37162710397482,0.0009271221336697392,Healthy,Stable
Healthy,5.975069182745635,0.00839553874618362,100.61975278828362,10.371851672970175,0.0008654094268479456,Healthy,Stable
Healthy,6.061194858363837,0.007836559848666146,100.62010215009457,10.372061290056745,0.0008078035831479892,Healthy,Stable
Healthy,6.14732053398204,0.007314798028205651,100.62042825123235,10.372256950739418,0.0007540314229420091,Healthy,Stable
Healthy,6.233446209600242,0.006827775354027767,100.62073264040372,10.372439584242235,0.000703837921827986,Healthy,Stable
Healthy,6.319571885218444,0.006373178877106736,100.6210167632018,10.372610057921081,0.0006569850061958764,Healthy,Stable
Healthy,6.405697560836646,0.005948849646079687,100.62128196897119,10.372769181382717,0.0006132504283990666,Healthy,Stable
Healthy,6.491823236454849,0.005552772453777329,100.62152951721637,10.37291771032983,0.0005724267162661583,Healthy,Stable
Healthy,6.577948912073051,0.005183066266327584,100.62176058358352,10.373056350150124,0.000534320192127009,Healthy,Stable
Healthy,6.664074587691253,0.00483797528981239,100.62197626544385,10.373185759266319,0.0004987500568223197,Healthy,Stable
Healthy,6.7502002633094556,0.004515860631898231,100.62217758710504,10.373306552263037,0.00046554753440338815,Healthy,Stable
Healthy,6.836325938927658,0.0042151925185540525,100.62236550467588,10.37341930280554,0.0004345550734938564,Healthy,Stable
Healthy,6.92245161454586,0.003934543028852274,100.62254091060694,10.373524546364179,0.00040562560157157273,Healthy,Stable
Healthy,7.008577290164062,0.0036725793134791455,100.62270463792905,10.373622782757444,0.0003786218286904424,Healthy,Stable
Healthy,7.094702965782265,0.003428057264822612,100.62285746420945,10.37371447852569,0.00035341559738506176,Healthy,Stable
Healthy,7.180828641400467,0.0031998156085404194,100.62300011524462,10.373800069146796,0.0003298872757035257,Healthy,Stable
Healthy,7.266954317018669,0.0029867703884954027,100.62313326850716,10.373879961104313,0.00030792519051212687,Healthy,Stable
Healthy,7.3530799926368715,0.002787909818862237,100.62325755636319,10.373954533817926,0.0002874250984079026,Healthy,Stable
Healthy,7.439205668255074,0.0026022894789830184,100.62337356907561,10.374024141445382,0.0002682896917530487,Healthy,Stable
Healthy,7.568720125625971,0.002346160528531849,100.62353364966964,10.374120189801802,0.00024188527698001619,Healthy,Stable
Healthy,7.698234582996868,0.0021152413322433096,100.62367797416732,10.37420678450041,0.000218079396635132,Healthy,Stable
Healthy,7.827749040367765,0.001907050401874333,100.6238080934988,10.3742848560993,0.000196616332444898,Healthy,Stable
Healthy,7.957263497738662,0.0017193503885501516,100.62392540600712,10.374355243604295,0.00017726551262115136,Healthy,Stable
Healthy,8.086777955109559,0.0015501244333354471,100.62403117222914,10.3744187033375,0.00015981907826938683,Healthy,Stable
Healthy,8.216292412480456,0.001397554396131725,100.62412652850239,10.374475917101453,0.00014408964257096876,Healthy,Stable
Healthy,8.345806869851353,0.0012600010334931112,100.62421249935404,10.374527499612443,0.0001299082501798292,Healthy,Stable
Healthy,8.47532132722225,0.001135986309034721,100.62429000855684,10.374574005134114,0.0001171225559047191,Healthy,Stable
Healthy,8.604835784593147,0.0010241776290310482,100.62435988898184,10.374615933389116,0.0001055952014053971,Healthy,Stable
Healthy,8.734350241964044,0.0009233736133465242,100.62442289149163,10.374653734894999,9.5202349798709e-05,Healthy,Stable
Healthy,8.863864699334941,0.0008324911646238875,100.62447969302208,10.374687815813271,8.583235380440509e-05,Healthy,Stable
Healthy,8.993379156705839,0.000750553775863624,100.62453090389006,10.374718542334056,7.73845513169011e-05,Healthy,Stable
Healthy,9.122893614076736,0.0006766810271683443,100.624577074358,10.374746244614817,6.976818337560867e-05,Healthy,Stable
Healthy,9.252408071447633,0.0006100791496538851,100.62461870053146,10.374771220318884,6.290142199477787e-05,Healthy,Stable
Healthy,9.38192252881853,0.0005500325119721281,100.62465622968,10.374793737808014,5.671049298070624e-05,Healthy,Stable
Healthy,9.511436986189427,0.0004958959249385098,100.62469006504689,10.374814039028152,5.1128882987099164e-05,Healthy,Stable
Healthy,9.640951443560324,0.00044708769854779137,100.62472057018839,10.374832342113049,4.609662405391792e-05,Healthy,Stable
Healthy,9.770465900931221,0.0004030833905285517,100.6247480728809,10.374848843728556,4.155964937295968e-05,Healthy,Stable
Healthy,9.899980358302118,0.0003634101761674203,100.62477286863988,10.37486372118394,3.7469213049060934e-05,Healthy,Stable
Healthy,10.029494815673015,0.0003276417705161678,100.62479522389341,10.37487713433606,3.378136676569772e-05,Healthy,Stable
Healthy,10.159009273043912,0.00029539384655924715,100.62481537884588,10.374889227307545,3.0456487546756298e-05,Healthy,Stable
Healthy,10.28852373041481,0.0002663199036813625,100.62483355006019,10.374900130036124,2.7458851914128936e-05,Healthy,Stable
Healthy,10.418038187785706,0.0002401075444790431,100.6248499327847,10.374909959670825,2.4756252121337115e-05,Healthy,Stable
Healthy,10.547552645156603,0.00021647511906992188,100.62486470305058,10.374918821830354,2.2319650256666747e-05,Healthy,Stable
Healthy,10.6770671025275,0.00019516869923559901,100.62487801956297,10.374926811737792,2.0122866336471404e-05,Healthy,Stable
Healthy,10.872995960805449,0.00016685458653236215,100.62489571588341,10.374937429530055,1.7203554674890604e-05,Healthy,Stable
Healthy,11.068924819083398,0.00014264852124651388,100.62491084467422,10.374946506804537,1.47077971526539e-05,Healthy,Stable
Healthy,11.264853677361346,0.0001219542991794074,100.624923778563,10.374954267137813,1.2574124075378884e-05,Healthy,Stable
Healthy,11.460782535639295,0.00010426212275801546,100.62493483617327,10.37496090170397,1.074997413816171e-05,Healthy,Stable
Healthy,11.656711393917243,8.913642770269093e-05,100.62494428973267,10.374966573839616,9.190439452707863e-06,Healthy,Stable
Healthy,11.852640252195192,7.620503995244098e-05,100.62495237185001,10.374971423110022,7.857147687204384e-06,Healthy,Stable
Healthy,12.04856911047314,6.514972212225468e-05,100.62495928142366,10.374975568854207,6.717287442031446e-06,Healthy,Stable
Healthy,12.244497968751089,5.5698273136681364e-05,100.62496518857928,10.374979113147578,5.742793742571598e-06,Healthy,Stable
Healthy,12.440426827029038,4.7617953227445756e-05,100.62497023877923,10.374982143267543,4.9096701669711954e-06,Healthy,Stable
Healthy,12.636355685306986,4.070984238400563e-05,100.6249745563485,10.374984733809109,4.197407205438008e-06,Healthy,Stable
Healthy,12.832284543584935,3.480391469772745e-05,100.62497824755332,10.37498694853199,3.588474422905258e-06,Healthy,Stable
Healthy,13.028213401862883,2.975479568450547e-05,100.62498140325269,10.37498884195162,3.067883033778286e-06,Healthy,Stable
Healthy,13.224142260140832,2.5438175678693983e-05,100.6249841011402,10.37499046068412,2.622816116307504e-06,Healthy,Stable
Healthy,13.42007111841878,2.1747776501939798e-05,100.6249864076397,10.374991844583812,2.242315869056617e-06,Healthy,Stable
Healthy,13.61599997669673,1.859275026451007e-05,100.6249883795311,10.37499302771865,1.917015419995271e-06,Healthy,Stable
Healthy,13.811928834974678,1.589543497840507e-05,100.62499006535316,10.374994039211883,1.6389074229426e-06,Healthy,Stable
Healthy,14.007857693252626,1.3589431534447687e-05,100.62499150660531,10.374994903963174,1.4011457870125257e-06,Healthy,Stable
Healthy,14.305535878544426,1.0709928516764732e-05,100.6249933062947,10.374995983776806,1.1042531452374252e-06,Healthy,Stable
Healthy,14.603214063836225,8.440920551329714e-06,100.62499472442468,10.374996834654793,8.703058742159758e-07,Healthy,Stable
Healthy,14.900892249128024,6.652813741139543e-06,100.62499584199143,10.374997505194846,6.859421497540579e-07,Healthy,Stable
Healthy,15.198570434419823,5.243412782214078e-06,100.62499672286704,10.374998033720207,5.406250839965689e-07,Healthy,Stable
Healthy,15.496248619711622,4.132449879948082e-06,100.62499741721885,10.374998450331296,4.260786305689536e-07,Healthy,Stable
Healthy,15.793926805003421,3.2568490409501057e-06,100.62499796446937,10.374998778681611,3.357993093737889e-07,Healthy,Stable
Healthy,16.09160499029522,2.5668321452317658e-06,100.62499839572993,10.374999037437947,2.646547225900323e-07,Healthy,Stable
Healthy,16.38928317558702,2.023039467607205e-06,100.62499873560036,10.3749992413602,2.0858666539531328e-07,Healthy,Stable
Healthy,16.686961360878822,1.594431387430431e-06,100.62499900348041,10.37499940208823,1.6439478116853712e-07,Healthy,Stable
Healthy,16.984639546170623,1.2566035026763784e-06,100.62499921462283,10.374999528773687,1.2956284074413404e-07,Healthy,Stable
Healthy,17.282317731462424,9.903545432100263e-07,100.62499938102843,10.374999628617047,1.0211108652131268e-07,Healthy,Stable
Healthy,17.753040037844006,6.798565824151426e-07,100.62499957508965,10.374999745053783,7.009701266102049e-08,Healthy,Stable
Healthy,18.223762344225587,4.6717853647073026e-07,100.62499970801342,10.37499982480805,4.816871799356548e-08,Healthy,Stable
Healthy,18.69448465060717,3.2130004190764614e-07,100.62499979918748,10.374999879512485,3.312783008925882e-08,Healthy,Stable
Healthy,19.16520695698875,2.2087645327013943e-07,100.62499986195223,10.37499991717133,2.2773596894674662e-08,Healthy,Stable
Healthy,19.635929263370333,1.5165695341333856e-07,100.62499990521441,10.374999943128643,1.5636679597720075e-08,Healthy,Stable
Healthy,20.106651569751914,1.0410151607597039e-07,100.62499993493655,10.374999960961931,1.0733448207926716e-08,Healthy,Stable
Healthy,20.881392722669148,5.671901241653416e-08,100.62499996455061,10.37499997873037,5.848047233018228e-09,Healthy,Stable
Healthy,21.65613387558638,3.227151886485406e-08,100.62499997983029,10.37499998789818,3.3273739915471198e-09,Healthy,Stable
Healthy,22.430875028503614,1.9086945778639348e-08,100.62499998807064,10.374999992842394,1.9679708058657694e-09,Healthy,Stable
Healthy,23.205616181420847,1.0946037660653357e-08,100.6249999931587,10.374999995895234,1.128597671473975e-09,Healthy,Stable
Healthy,23.98035733433808,5.782981922422021e-09,100.62499999638561,10.37499999783138,5.962577633266334e-10,Healthy,Stable
Healthy,24.755098487255314,3.0354442174435166e-09,100.62499999810282,10.374999998861705,3.1297126711170205e-10,Healthy,Stable
Healthy,25.529839640172547,1.8410240399713917e-09,100.62499999884933,10.374999999309612,1.8981986994932259e-10,Healthy,Stable
Healthy,26.30458079308978,1.1847047973715456e-09,100.62499999925953,10.374999999555731,1.2214968717807608e-10,Healthy,Stable
Healthy,27.529839640172547,5.938322707840959e-10,100.62499999962883,10.374999999777307,6.12274266760296e-11,Healthy,Stable
Healthy,28.30458079308978,3.2025819622280503e-10,100.62499999979981,10.374999999879897,3.302041029346334e-11,Healthy,Stable
Healthy,29.529839640172547,2.083991252571433e-11,100.62499999998695,10.374999999992179,2.1487114778052297e-12,Healthy,Stable
Healthy,30.30458079308978,-9.903325875446407e-12,100.62500000000617,10.375000000003707,-1.021088257965584e-12,Healthy,Stable
Healthy,31.529839640172547,4.890336531353718e-11,100.62499999996942,10.374999999981654,5.042210336667878e-12,Healthy,Stable
Healthy,32.304580793089784,4.075141520072485e-11,100.62499999997452,10.374999999984711,4.20169871013172e-12,Healthy,Stable
Healthy,33.52983964017255,-1.545329819159253e-11,100.62500000000965,10.375000000005787,-1.5933214284506489e-12,Healthy,Stable
Healthy,34.304580793089784,-1.805847317116156e-11,100.62500000001127,10.375000000006764,-1.8619295319344332e-12,Healthy,Stable
Healthy,35.52983964017255,8.102284004451589e-12,100.62499999999493,10.374999999996954,8.353907731295879e-13,Healthy,Stable
Healthy,36.304580793089784,9.472480496867694e-12,100.62499999999407,10.37499999999644,9.766656909811121e-13,Healthy,Stable
Healthy,37.52983964017255,-3.835330433163107e-12,100.62500000000239,10.37500000000143,-3.954440073945021e-13,Healthy,Stable
Healthy,38.304580793089784,-4.7168145006225864e-12,100.62500000000294,10.37500000000176,-4.863299423002853e-13,Healthy,Stable
Healthy,39.52983964017255,1.7098571316353186e-12,100.62499999999892,10.37499999999935,1.7629582847916033e-13,Healthy,Stable
Healthy,40.304580793089784,2.2145966373422952e-12,100.6249999999986,10.37499999999916,2.2833729304273065e-13,Healthy,Stable
Healthy,41.52983964017255,-7.922050178179331e-13,100.62500000000047,10.375000000000288,-8.168076581228568e-14,Healthy,Stable
Healthy,42.304580793089784,-1.0444968848350935e-12,100.62500000000063,10.375000000000382,-1.0769346762896326e-13,Healthy,Stable
Healthy,43.52983964017255,3.5193822874302216e-13,100.62499999999976,10.374999999999858,3.6286798739963367e-14,Healthy,Stable
Healthy,44.304580793089784,4.781052119661417e-13,100.62499999999967,10.374999999999812,4.929531999153934e-14,Healthy,Stable
Healthy,45.52983964017255,-1.5767976100239e-13,100.62500000000007,10.37500000000005,-1.6257664799004255e-14,Healthy,Stable
Healthy,46.304580793089784,-2.1761367552973913e-13,100.6250000000001,10.375000000000071,-2.2437186421078826e-14,Healthy,Stable
Healthy,47.52983964017255,6.967596309489791e-14,100.62499999999991,10.374999999999963,7.183981288045354e-15,Healthy,Stable
Healthy,48.304580793089784,9.780854493830769e-14,100.6249999999999,10.374999999999952,1.0084607738980755e-14,Healthy,Stable
Healthy,49.52983964017255,-3.0692428356771985e-14,100.62499999999999,10.375,-3.1645609361640685e-15,Healthy,Stable
Healthy,50.304580793089784,-4.364114553163946e-14,100.62499999999999,10.375000000000005,-4.499646061026183e-15,Healthy,Stable
Healthy,51.52983964017255,1.3445367514222477e-14,100.62499999999996,10.374999999999984,1.3862925511558564e-15,Healthy,Stable
Healthy,52.304580793089784,1.9336250090957596e-14,100.62499999999994,10.37499999999998,1.993675475216743e-15,Healthy,Stable
Healthy,53.52983964017255,-5.865228247698024e-15,100.62499999999996,10.37499999999999,-6.047378193278704e-16,Healthy,Stable
Healthy,54.304580793089784,-8.517686497185213e-15,100.62499999999996,10.374999999999991,-8.782210922563632e-16,Healthy,Stable
Healthy,55.52983964017255,2.5494301747402455e-15,100.62499999999994,10.374999999999988,2.628605024887456e-16,Healthy,Stable
Healthy,56.304580793089784,3.733716845131657e-15,100.62499999999994,10.374999999999988,3.849670784421457e-16,Healthy,Stable
Healthy,57.52983964017255,-1.1044273560508157e-15,100.62499999999994,10.37499999999999,-1.1387263422635734e-16,Healthy,Stable
Healthy,58.304580793089784,-1.6295709367395606e-15,100.62499999999994,10.37499999999999,-1.680178729806006e-16,Healthy,Stable
Healthy,59.52983964017255,4.77093636760166e-16,100.62499999999994,10.374999999999988,4.919102093303571e-17,Healthy,Stable
Healthy,60.304580793089784,7.085719429155637e-16,100.62499999999994,10.374999999999988,7.305772827576615e-17,Healthy,Stable
Healthy,61.52983964017255,-2.0555806156512847e-16,100.62499999999994,10.374999999999988,-2.119418522969646e-17,Healthy,Stable
Healthy,62.304580793089784,-3.07080452324621e-16,100.62499999999994,10.374999999999988,-3.166171123347022e-17,Healthy,Stable
Healthy,63.52983964017255,8.836212312960728e-17,100.62499999999994,10.374999999999988,9.11062884441913e-18,Healthy,Stable
Healthy,64.30458079308978,1.7154716438338442e-16,100.62499999999994,10.374999999999988,1.7687471607230928e-17,Healthy,Stable
Healthy,65.52983964017255,1.3535110846604766e-16,100.62499999999994,10.374999999999988,1.395545590395273e-17,Healthy,Stable
Healthy,66.30458079308978,7.780552907949318e-17,100.62499999999994,10.374999999999988,8.022184985835938e-18,Healthy,Stable
Healthy,67.52983964017255,9.889158954207593e-18,100.62499999999994,10.374999999999988,1.0196275691915897e-18,Healthy,Stable
Healthy,68.30458079308978,-2.3863786213465722e-19,100.62499999999994,10.374999999999988,-2.4604897586554702e-20,Healthy,Stable
Healthy,69.52983964017255,-4.938458904917654e-18,100.62499999999994,10.374999999999988,-5.091827193890249e-19,Healthy,Stable
Healthy,70.30458079308978,-3.672290266741502e-18,100.62499999999994,10.374999999999988,-3.7863365483173223e-19,Healthy,Stable
Healthy,71.52983964017255,-1.8544981044154735e-18,100.62499999999994,10.374999999999988,-1.9120912132482508e-19,Healthy,Stable
Healthy,72.30458079308978,-1.1448982642459236e-18,100.62499999999994,10.374999999999988,-1.1804541109616347e-19,Healthy,Stable
Healthy,73.52983964017255,-5.781709795714488e-19,100.62499999999994,10.374999999999988,-5.961266000550338e-20,Healthy,Stable
Healthy,74.30458079308978,-3.569412928342457e-19,100.62499999999994,10.374999999999988,-3.6802642615207915e-20,Healthy,Stable
Healthy,75.52983964017255,-1.8025452860949257e-19,100.62499999999994,10.374999999999988,-1.858524953364953e-20,Healthy,Stable
Healthy,76.30458079308978,-1.1128245234444323e-19,100.62499999999994,10.374999999999988,-1.1473842912532648e-20,Healthy,Stable
Healthy,77.52983964017255,-5.619738145334418e-20,100.62499999999994,10.374999999999988,-5.794264174692626e-21,Healthy,Stable
Healthy,78.30458079308978,-3.469417646095652e-20,100.62499999999994,10.374999999999988,-3.5771635357259494e-21,Healthy,Stable
Healthy,79.52983964017255,-1.7520478994758293e-20,100.62499999999994,10.374999999999988,-1.806459324925388e-21,Healthy,Stable
Healthy,80.30458079308978,-1.0816493121290334e-20,100.62499999999994,10.374999999999988,-1.1152409056734125e-21,Healthy,Stable
Healthy,81.52983964017255,-5.462304048109694e-21,100.62499999999994,10.374999999999988,-5.631940819790115e-22,Healthy,Stable
Healthy,82.30458079308978,-3.3722236806682657e-21,100.62499999999994,10.374999999999988,-3.4769511241672776e-22,Healthy,Stable
